"","x"
"J05_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH8~MTG_L1_pos","4"
"J05_BCH1_1NeuNP_H200.1025_MTG_layer_1~MTG_L1_pos","2"
"J06_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH6~MTG_L1_pos","5"
"J06_BCH1_1NeuNP_H200.1025_MTG_layer_1~MTG_L1_pos","4"
"J07_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH7~MTG_L1_pos","2"
"J07_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH9~MTG_L1_pos","4"
"J07_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH8~MTG_L1_pos","5"
"J07_BCH1_1NeuNP_H200.1025_MTG_layer_1~MTG_L1_pos","4"
"J08_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH6~MTG_L1_pos","5"
"J08_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH7~MTG_L1_pos","5"
"J08_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH9~MTG_L1_pos","5"
"J08_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH8~MTG_L1_pos","4"
"J09_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH6~MTG_L1_pos","4"
"J09_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH7~MTG_L1_pos","4"
"J09_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH9~MTG_L1_pos","5"
"J09_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH8~MTG_L1_pos","10"
"J09_BCH1_1NeuNP_H200.1025_MTG_layer_1~MTG_L1_pos","4"
"J10_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH6~MTG_L1_pos","3"
"J10_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH7~MTG_L1_pos","5"
"J10_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH9~MTG_L1_pos","5"
"J10_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH8~MTG_L1_pos","4"
"J10_BCH1_1NeuNP_H200.1025_MTG_layer_1~MTG_L1_pos","4"
"J11_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH6~MTG_L1_pos","2"
"J11_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH7~MTG_L1_pos","4"
"J11_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH9~MTG_L1_pos","4"
"J11_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH8~MTG_L1_pos","4"
"J11_BCH1_1NeuNP_H200.1025_MTG_layer_1~MTG_L1_pos","2"
"J12_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH6~MTG_L1_pos","4"
"J12_BCH1_1NeuNP_H200.1025_MTG_layer_1~MTG_L1_pos","2"
"K01_BCH1_1NeuNP_H200.1025_MTG_layer_1~MTG_L1_pos","2"
"K02_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH9~MTG_L1_pos","4"
"K02_BCH1_1NeuNP_H200.1025_MTG_layer_1~MTG_L1_pos","4"
"K02_BCH3_1NeuNP_H200.1030_MTG_Layer_1~MTG_L1_pos","2"
"K03_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH9~MTG_L1_pos","4"
"K03_BCH3_1NeuNP_H200.1030_MTG_Layer_1~MTG_L1_pos","5"
"K04_BCH3_1NeuNP_H200.1030_MTG_Layer_1~MTG_L1_pos","5"
"K05_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH9~MTG_L1_pos","2"
"K05_BCH1_1NeuNP_H200.1025_MTG_layer_1~MTG_L1_pos","5"
"K05_BCH3_1NeuNP_H200.1030_MTG_Layer_1~MTG_L1_pos","3"
"K06_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH9~MTG_L1_pos","4"
"K06_BCH1_1NeuNP_H200.1025_MTG_layer_1~MTG_L1_pos","5"
"K07_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH9~MTG_L1_pos","5"
"K07_BCH1_1NeuNP_H200.1025_MTG_layer_1~MTG_L1_pos","4"
"K07_BCH3_1NeuNP_H200.1030_MTG_Layer_1~MTG_L1_pos","3"
"K08_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH9~MTG_L1_pos","2"
"K08_BCH1_1NeuNP_H200.1025_MTG_layer_1~MTG_L1_pos","5"
"K08_BCH3_1NeuNP_H200.1030_MTG_Layer_1~MTG_L1_pos","4"
"K09_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH9~MTG_L1_pos","3"
"K10_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH9~MTG_L1_pos","2"
"K11_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH9~MTG_L1_pos","4"
"K12_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH9~MTG_L1_pos","3"
"K13_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH5~MTG_L1_pos","3"
"K13_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH6~MTG_L1_pos","4"
"K13_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH7~MTG_L1_pos","3"
"K13_BCH1_1NeuNP_H200.1030_MTG_layer_1~MTG_L1_pos","4"
"K13_BCH3_1NeuNP_H200.1025_MTG_Layer_1~MTG_L1_pos","4"
"K14_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH5~MTG_L1_pos","4"
"K14_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH6~MTG_L1_pos","3"
"K14_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH7~MTG_L1_pos","4"
"K14_BCH3_1NeuNP_H200.1025_MTG_Layer_1~MTG_L1_pos","4"
"K15_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH5~MTG_L1_pos","5"
"K15_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH6~MTG_L1_pos","4"
"K15_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH7~MTG_L1_pos","5"
"K16_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH5~MTG_L1_pos","4"
"K16_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH6~MTG_L1_pos","4"
"K16_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH7~MTG_L1_pos","4"
"K16_BCH1_1NeuNP_H200.1030_MTG_layer_1~MTG_L1_pos","4"
"K16_BCH3_1NeuNP_H200.1025_MTG_Layer_1~MTG_L1_pos","4"
"K17_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH6~MTG_L1_pos","4"
"K17_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH7~MTG_L1_pos","5"
"K17_BCH1_1NeuNP_H200.1030_MTG_layer_1~MTG_L1_pos","5"
"K18_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH5~MTG_L1_pos","5"
"K18_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH6~MTG_L1_pos","5"
"K18_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH7~MTG_L1_pos","3"
"K18_BCH3_1NeuNP_H200.1025_MTG_Layer_1~MTG_L1_pos","4"
"K19_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH5~MTG_L1_pos","5"
"K19_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH6~MTG_L1_pos","5"
"K19_BCH1_1NeuNP_H200.1030_MTG_layer_1~MTG_L1_pos","3"
"K19_BCH3_1NeuNP_H200.1025_MTG_Layer_1~MTG_L1_pos","5"
"K20_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH5~MTG_L1_pos","5"
"K20_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH6~MTG_L1_pos","5"
"K21_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH5~MTG_L1_pos","5"
"K21_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH6~MTG_L1_pos","4"
"K21_BCH1_1NeuNP_H200.1030_MTG_layer_1~MTG_L1_pos","3"
"K22_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH5~MTG_L1_pos","3"
"K22_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH7~MTG_L1_pos","3"
"K22_BCH1_1NeuNP_H200.1030_MTG_layer_1~MTG_L1_pos","5"
"K22_BCH3_1NeuNP_H200.1025_MTG_Layer_1~MTG_L1_pos","4"
"K23_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH5~MTG_L1_pos","4"
"K23_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH7~MTG_L1_pos","2"
"K23_BCH1_1NeuNP_H200.1030_MTG_layer_1~MTG_L1_pos","4"
"K23_BCH3_1NeuNP_H200.1025_MTG_Layer_1~MTG_L1_pos","4"
"K24_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH5~MTG_L1_pos","3"
"K24_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH6~MTG_L1_pos","5"
"K24_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH7~MTG_L1_pos","3"
"K24_BCH1_1NeuNP_H200.1030_MTG_layer_1~MTG_L1_pos","5"
"K24_BCH3_1NeuNP_H200.1025_MTG_Layer_1~MTG_L1_pos","5"
"L01_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH6~MTG_L1_pos","3"
"L01_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH7~MTG_L1_pos","4"
"L01_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH9~MTG_L1_pos","4"
"L01_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH8~MTG_L1_pos","3"
"L01_BCH1_1NeuNP_H200.1025_MTG_layer_1~MTG_L1_pos","5"
"L02_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH7~MTG_L1_pos","4"
"L02_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH9~MTG_L1_pos","4"
"L02_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH8~MTG_L1_pos","4"
"L02_BCH1_1NeuNP_H200.1025_MTG_layer_1~MTG_L1_pos","5"
"L03_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH6~MTG_L1_pos","5"
"L03_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH7~MTG_L1_pos","2"
"L03_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH8~MTG_L1_pos","10"
"L03_BCH1_1NeuNP_H200.1025_MTG_layer_1~MTG_L1_pos","5"
"L04_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH6~MTG_L1_pos","4"
"L04_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH9~MTG_L1_pos","4"
"L04_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH8~MTG_L1_pos","4"
"L04_BCH1_1NeuNP_H200.1025_MTG_layer_1~MTG_L1_pos","4"
"L05_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH6~MTG_L1_pos","4"
"L05_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH7~MTG_L1_pos","2"
"L05_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH9~MTG_L1_pos","4"
"L05_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH8~MTG_L1_pos","5"
"L05_BCH1_1NeuNP_H200.1025_MTG_layer_1~MTG_L1_pos","10"
"L06_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH7~MTG_L1_pos","4"
"L06_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH9~MTG_L1_pos","5"
"L06_BCH1_1NeuNP_H200.1025_MTG_layer_1~MTG_L1_pos","3"
"L07_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH7~MTG_L1_pos","4"
"L07_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH8~MTG_L1_pos","5"
"L08_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH6~MTG_L1_pos","5"
"L08_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH9~MTG_L1_pos","3"
"L08_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH8~MTG_L1_pos","4"
"L08_BCH1_1NeuNP_H200.1025_MTG_layer_1~MTG_L1_pos","5"
"L09_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH6~MTG_L1_pos","5"
"L09_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH9~MTG_L1_pos","4"
"L09_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH8~MTG_L1_pos","5"
"L09_BCH1_1NeuNP_H200.1025_MTG_layer_1~MTG_L1_pos","4"
"L10_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH6~MTG_L1_pos","3"
"L10_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH7~MTG_L1_pos","3"
"L10_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH9~MTG_L1_pos","4"
"L10_BCH1_1NeuNP_H200.1025_MTG_layer_1~MTG_L1_pos","4"
"L11_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH6~MTG_L1_pos","2"
"L11_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH7~MTG_L1_pos","2"
"L11_BCH1_1NeuNP_H200.1025_MTG_layer_1~MTG_L1_pos","3"
"L12_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH6~MTG_L1_pos","5"
"L12_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH7~MTG_L1_pos","5"
"L12_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH8~MTG_L1_pos","4"
"L12_BCH1_1NeuNP_H200.1025_MTG_layer_1~MTG_L1_pos","4"
"M01_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH9~MTG_L1_pos","4"
"M01_BCH3_1NeuNP_H200.1030_MTG_Layer_1~MTG_L1_pos","4"
"M02_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH9~MTG_L1_pos","5"
"M02_BCH1_1NeuNP_H200.1025_MTG_layer_1~MTG_L1_pos","3"
"M03_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH9~MTG_L1_pos","4"
"M03_BCH1_1NeuNP_H200.1025_MTG_layer_1~MTG_L1_pos","5"
"M03_BCH3_1NeuNP_H200.1030_MTG_Layer_1~MTG_L1_pos","4"
"M04_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH9~MTG_L1_pos","5"
"M04_BCH1_1NeuNP_H200.1025_MTG_layer_1~MTG_L1_pos","4"
"M04_BCH3_1NeuNP_H200.1030_MTG_Layer_1~MTG_L1_pos","3"
"M05_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH9~MTG_L1_pos","4"
"M05_BCH1_1NeuNP_H200.1025_MTG_layer_1~MTG_L1_pos","3"
"M05_BCH3_1NeuNP_H200.1030_MTG_Layer_1~MTG_L1_pos","4"
"M06_BCH1_1NeuNP_H200.1025_MTG_layer_1~MTG_L1_pos","4"
"M06_BCH3_1NeuNP_H200.1030_MTG_Layer_1~MTG_L1_pos","5"
"M07_BCH3_1NeuNP_H200.1030_MTG_Layer_1~MTG_L1_pos","5"
"M08_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH9~MTG_L1_pos","4"
"M09_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH9~MTG_L1_pos","4"
"M11_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH9~MTG_L1_pos","2"
"M13_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH5~MTG_L1_pos","3"
"M13_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH7~MTG_L1_pos","4"
"M13_BCH1_1NeuNP_H200.1030_MTG_layer_1~MTG_L1_pos","4"
"M13_BCH3_1NeuNP_H200.1025_MTG_Layer_1~MTG_L1_pos","2"
"M14_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH7~MTG_L1_pos","2"
"M14_BCH1_1NeuNP_H200.1030_MTG_layer_1~MTG_L1_pos","5"
"M15_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH5~MTG_L1_pos","4"
"M15_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH6~MTG_L1_pos","4"
"M15_BCH1_1NeuNP_H200.1030_MTG_layer_1~MTG_L1_pos","4"
"M15_BCH3_1NeuNP_H200.1025_MTG_Layer_1~MTG_L1_pos","4"
"M16_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH5~MTG_L1_pos","5"
"M16_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH6~MTG_L1_pos","4"
"M16_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH7~MTG_L1_pos","5"
"M16_BCH1_1NeuNP_H200.1030_MTG_layer_1~MTG_L1_pos","4"
"M17_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH7~MTG_L1_pos","5"
"M17_BCH1_1NeuNP_H200.1030_MTG_layer_1~MTG_L1_pos","4"
"M17_BCH3_1NeuNP_H200.1025_MTG_Layer_1~MTG_L1_pos","4"
"M18_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH5~MTG_L1_pos","4"
"M18_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH6~MTG_L1_pos","4"
"M18_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH7~MTG_L1_pos","5"
"M18_BCH3_1NeuNP_H200.1025_MTG_Layer_1~MTG_L1_pos","5"
"M19_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH5~MTG_L1_pos","4"
"M19_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH6~MTG_L1_pos","3"
"M19_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH7~MTG_L1_pos","4"
"M19_BCH3_1NeuNP_H200.1025_MTG_Layer_1~MTG_L1_pos","4"
"M20_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH5~MTG_L1_pos","4"
"M20_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH7~MTG_L1_pos","5"
"M20_BCH1_1NeuNP_H200.1030_MTG_layer_1~MTG_L1_pos","3"
"M20_BCH3_1NeuNP_H200.1025_MTG_Layer_1~MTG_L1_pos","4"
"M21_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH5~MTG_L1_pos","5"
"M21_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH6~MTG_L1_pos","5"
"M21_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH7~MTG_L1_pos","4"
"M21_BCH1_1NeuNP_H200.1030_MTG_layer_1~MTG_L1_pos","4"
"M21_BCH3_1NeuNP_H200.1025_MTG_Layer_1~MTG_L1_pos","3"
"M22_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH6~MTG_L1_pos","5"
"M22_BCH1_1NeuNP_H200.1030_MTG_layer_1~MTG_L1_pos","5"
"M22_BCH3_1NeuNP_H200.1025_MTG_Layer_1~MTG_L1_pos","3"
"M23_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH5~MTG_L1_pos","3"
"M23_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH7~MTG_L1_pos","4"
"M23_BCH1_1NeuNP_H200.1030_MTG_layer_1~MTG_L1_pos","5"
"N01_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH6~MTG_L1_pos","2"
"N01_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH7~MTG_L1_pos","3"
"N01_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH9~MTG_L1_pos","4"
"N01_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH8~MTG_L1_pos","4"
"N02_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH6~MTG_L1_pos","5"
"N02_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH7~MTG_L1_pos","5"
"N02_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH9~MTG_L1_pos","4"
"N02_BCH1_1NeuNP_H200.1025_MTG_layer_1~MTG_L1_pos","3"
"N03_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH6~MTG_L1_pos","3"
"N03_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH7~MTG_L1_pos","4"
"N03_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH8~MTG_L1_pos","3"
"N04_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH6~MTG_L1_pos","4"
"N04_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH7~MTG_L1_pos","4"
"N04_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH9~MTG_L1_pos","3"
"N04_BCH1_1NeuNP_H200.1025_MTG_layer_1~MTG_L1_pos","5"
"N05_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH6~MTG_L1_pos","2"
"N05_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH7~MTG_L1_pos","4"
"N05_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH9~MTG_L1_pos","2"
"N05_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH8~MTG_L1_pos","5"
"N05_BCH1_1NeuNP_H200.1025_MTG_layer_1~MTG_L1_pos","4"
"N06_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH6~MTG_L1_pos","4"
"N06_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH7~MTG_L1_pos","2"
"N06_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH9~MTG_L1_pos","4"
"N06_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH8~MTG_L1_pos","5"
"N07_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH7~MTG_L1_pos","4"
"N07_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH9~MTG_L1_pos","3"
"N07_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH8~MTG_L1_pos","5"
"N07_BCH1_1NeuNP_H200.1025_MTG_layer_1~MTG_L1_pos","4"
"N08_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH6~MTG_L1_pos","2"
"N08_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH9~MTG_L1_pos","4"
"N08_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH8~MTG_L1_pos","5"
"N08_BCH1_1NeuNP_H200.1025_MTG_layer_1~MTG_L1_pos","3"
"N09_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH6~MTG_L1_pos","2"
"N09_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH7~MTG_L1_pos","5"
"N09_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH9~MTG_L1_pos","2"
"N09_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH8~MTG_L1_pos","5"
"N10_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH6~MTG_L1_pos","5"
"N10_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH9~MTG_L1_pos","2"
"N10_BCH1_1NeuNP_H200.1025_MTG_layer_1~MTG_L1_pos","5"
"N11_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH6~MTG_L1_pos","5"
"N11_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH7~MTG_L1_pos","5"
"N11_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH9~MTG_L1_pos","4"
"N11_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH8~MTG_L1_pos","4"
"N11_BCH1_1NeuNP_H200.1025_MTG_layer_1~MTG_L1_pos","3"
"O01_BCH3_1NeuNN_H200.1030_MTG_Layer_1~MTG_L1_neg","7"
"O02_BCH1_1NeuNN_H200.1025_MTG_layer_1~MTG_L1_neg","7"
"O03_1_Nuclei_NeuNN_H200_1025_MTG_layer1_BCH9~MTG_L1_neg","7"
"O03_BCH1_1NeuNN_H200.1025_MTG_layer_1~MTG_L1_neg","8"
"O03_BCH3_1NeuNN_H200.1030_MTG_Layer_1~MTG_L1_neg","8"
"O04_1_Nuclei_NeuNN_H200_1025_MTG_layer1_BCH9~MTG_L1_neg","8"
"O04_BCH1_1NeuNN_H200.1025_MTG_layer_1~MTG_L1_neg","6"
"O04_BCH3_1NeuNN_H200.1030_MTG_Layer_1~MTG_L1_neg","8"
"O05_1_Nuclei_NeuNN_H200_1025_MTG_layer1_BCH9~MTG_L1_neg","8"
"O05_BCH1_1NeuNN_H200.1025_MTG_layer_1~MTG_L1_neg","8"
"O05_BCH3_1NeuNN_H200.1030_MTG_Layer_1~MTG_L1_neg","6"
"O06_1_Nuclei_NeuNN_H200_1025_MTG_layer1_BCH9~MTG_L1_neg","8"
"O07_1_Nuclei_NeuNN_H200_1025_MTG_layer1_BCH9~MTG_L1_neg","7"
"O07_BCH3_1NeuNN_H200.1030_MTG_Layer_1~MTG_L1_neg","8"
"O10_1_Nuclei_NeuNN_H200_1025_MTG_layer1_BCH9~MTG_L1_neg","7"
"O11_1_Nuclei_NeuNN_H200_1025_MTG_layer1_BCH9~MTG_L1_neg","9"
"O13_1_Nuclei_NeuNN_H200_1030_MTG_layer1_BCH5~MTG_L1_neg","8"
"O13_1_Nuclei_NeuNN_H200_1030_MTG_layer1_BCH6~MTG_L1_neg","7"
"O13_BCH1_1NeuNN_H200.1030_MTG_layer_1~MTG_L1_neg","8"
"O13_BCH3_1NeuNN_H200.1025_MTG_Layer_1~MTG_L1_neg","9"
"O14_1_Nuclei_NeuNN_H200_1030_MTG_layer1_BCH7~MTG_L1_neg","6"
"O14_BCH1_1NeuNN_H200.1030_MTG_layer_1~MTG_L1_neg","7"
"O15_1_Nuclei_NeuNN_H200_1030_MTG_layer1_BCH5~MTG_L1_neg","7"
"O15_1_Nuclei_NeuNN_H200_1030_MTG_layer1_BCH7~MTG_L1_neg","8"
"O15_BCH1_1NeuNN_H200.1030_MTG_layer_1~MTG_L1_neg","8"
"O16_1_Nuclei_NeuNN_H200_1030_MTG_layer1_BCH5~MTG_L1_neg","6"
"O16_1_Nuclei_NeuNN_H200_1030_MTG_layer1_BCH6~MTG_L1_neg","9"
"O17_1_Nuclei_NeuNN_H200_1030_MTG_layer1_BCH5~MTG_L1_neg","6"
"O17_1_Nuclei_NeuNN_H200_1030_MTG_layer1_BCH6~MTG_L1_neg","8"
"O17_1_Nuclei_NeuNN_H200_1030_MTG_layer1_BCH7~MTG_L1_neg","8"
"O17_BCH1_1NeuNN_H200.1030_MTG_layer_1~MTG_L1_neg","7"
"O18_1_Nuclei_NeuNN_H200_1030_MTG_layer1_BCH5~MTG_L1_neg","6"
"O18_1_Nuclei_NeuNN_H200_1030_MTG_layer1_BCH6~MTG_L1_neg","8"
"O18_BCH1_1NeuNN_H200.1030_MTG_layer_1~MTG_L1_neg","8"
"O18_BCH3_1NeuNN_H200.1025_MTG_Layer_1~MTG_L1_neg","9"
"O19_1_Nuclei_NeuNN_H200_1030_MTG_layer1_BCH5~MTG_L1_neg","6"
"O19_1_Nuclei_NeuNN_H200_1030_MTG_layer1_BCH6~MTG_L1_neg","8"
"O19_BCH1_1NeuNN_H200.1030_MTG_layer_1~MTG_L1_neg","8"
"O20_1_Nuclei_NeuNN_H200_1030_MTG_layer1_BCH5~MTG_L1_neg","8"
"O20_1_Nuclei_NeuNN_H200_1030_MTG_layer1_BCH6~MTG_L1_neg","7"
"O20_1_Nuclei_NeuNN_H200_1030_MTG_layer1_BCH7~MTG_L1_neg","9"
"O20_BCH1_1NeuNN_H200.1030_MTG_layer_1~MTG_L1_neg","8"
"O20_BCH3_1NeuNN_H200.1025_MTG_Layer_1~MTG_L1_neg","8"
"O21_1_Nuclei_NeuNN_H200_1030_MTG_layer1_BCH5~MTG_L1_neg","8"
"O21_1_Nuclei_NeuNN_H200_1030_MTG_layer1_BCH6~MTG_L1_neg","8"
