"","PC1_rot","PC2_rot","PC3_rot","PC4_rot","PC5_rot"
"E18_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH6~MTG_L1_pos",-0.0393032269019544,0.00446175832291729,-0.0121013210275833,-0.00390151612768324,0.031480396184347
"E18_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH7~MTG_L1_pos",0.0204923139803558,-0.031354651060748,-0.00979637303815647,0.00230090615636214,0.0076969272824703
"E18_BCH1_1NeuNP_H200.1030_MTG_layer_1~MTG_L1_pos",-0.0416918280817535,0.00119405627818587,-0.0154828724909115,0.0216022500879177,0.0553369170922417
"E18_BCH3_1NeuNP_H200.1025_MTG_Layer_1~MTG_L1_pos",0.0296975568173862,-0.03207011697365,-0.00432310188826092,-0.00256196875745675,0.0117564494781238
"E19_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH5~MTG_L1_pos",-0.031266970937522,0.00510723293552617,-0.00208458668915449,-0.00166216927451379,-0.010757815779052
"E19_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH6~MTG_L1_pos",0.022717798684322,-0.0357018190878383,-0.00696610456911835,0.00331255568669699,0.0122589517984147
"E19_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH7~MTG_L1_pos",0.0225928523753192,-0.0375524603024002,-0.00711273024676556,0.0012654845790795,0.0123400438470406
"E19_BCH1_1NeuNP_H200.1030_MTG_layer_1~MTG_L1_pos",0.0343020040666481,-0.0365514198336998,-0.0127745059881959,0.0052115377799854,0.0160107597151596
"E19_BCH3_1NeuNP_H200.1025_MTG_Layer_1~MTG_L1_pos",0.0274181693161377,-0.0327921890565755,-0.00590183702194898,-0.011390573235799,0.00103008328489666
"E20_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH5~MTG_L1_pos",-0.00826910705509027,-0.0138242930902858,0.00177714492410391,-0.0523466683827547,0.0205628619565401
"E20_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH6~MTG_L1_pos",0.0307778690564831,-0.0406628439284148,-0.00664665978069388,0.0147826617124915,0.0117202456945019
"E20_BCH1_1NeuNP_H200.1030_MTG_layer_1~MTG_L1_pos",0.0283642247789943,-0.0341954295618041,-0.00255632815533717,-0.00785922883504895,0.011491648945212
"E20_BCH3_1NeuNP_H200.1025_MTG_Layer_1~MTG_L1_pos",-0.0458876701739556,0.0155420838127412,-0.0109728503730488,-0.0551036381396271,0.0462466394785438
"E21_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH5~MTG_L1_pos",-0.0431222751342572,0.0115944193388872,-0.00381719773787911,-0.0740563601835361,-0.000872703885683382
"E21_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH6~MTG_L1_pos",0.0311581087200057,-0.0358583503887872,-0.00392754666093676,0.0077983210403286,0.00402590490578009
"E21_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH7~MTG_L1_pos",-0.0383116916289194,0.0129091426737273,-0.00342763489834139,-0.0352728045017675,0.0248640785386722
"E22_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH5~MTG_L1_pos",0.030115354540027,-0.0375998173278842,-0.00871530233234549,-0.00724492424249664,0.011525173327798
"E22_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH6~MTG_L1_pos",-0.0451342155420381,0.0129404816160462,-0.00361820144731808,-0.0513215729226375,0.0178970443411975
"E22_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH7~MTG_L1_pos",-0.00904890058788166,0.00505823011591599,-0.00224826286097373,-0.0269822272177861,-0.0813959645109428
"E22_BCH1_1NeuNP_H200.1030_MTG_layer_1~MTG_L1_pos",0.0261625266929886,-0.0395420083214568,-0.0091356726765998,0.0102992417544819,0.0084846266970267
"E22_BCH3_1NeuNP_H200.1025_MTG_Layer_1~MTG_L1_pos",0.0310634005379637,-0.0310103259789412,-0.00981998672718472,-0.0133487453302971,0.0104783348611594
"E23_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH5~MTG_L1_pos",0.0262383624520801,-0.0332955487039057,-0.00697615759806772,-0.0138066769970099,0.00795847360622829
"E23_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH6~MTG_L1_pos",-0.0138996754018153,-0.00556875440471313,-0.00317235833338146,0.0315836127811351,-0.016711485661207
"E23_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH7~MTG_L1_pos",-0.0231393317929404,0.00236445122163039,-0.000729301969631459,-0.00295813414930826,-0.0773953662657527
"E23_BCH1_1NeuNP_H200.1030_MTG_layer_1~MTG_L1_pos",0.131581777027459,0.231307916658995,-0.143357139124808,-0.0201336751033921,0.00791185931963809
"E23_BCH3_1NeuNP_H200.1025_MTG_Layer_1~MTG_L1_pos",0.0371966522987545,-0.0249829958788746,-0.00586128306106239,-0.0149281185133815,0.00893236654003443
"E24_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH6~MTG_L1_pos",0.0245963167394285,-0.0266860429413539,-0.00423786980123761,-0.00452743297706163,0.00892156122384524
"E24_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH7~MTG_L1_pos",0.0331936901264347,-0.0289483600140073,0.00117204260244001,-0.0105130347529652,0.0161154185786132
"E24_BCH1_1NeuNP_H200.1030_MTG_layer_1~MTG_L1_pos",-0.00591776463267189,-0.0139962065338807,-0.00277527988201917,0.000973326200867534,0.0160633076141909
"F01_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH6~MTG_L1_pos",-0.0258362644375842,-0.00669900067003442,-0.010704212132997,0.0734525546795286,-0.0289258631742291
"F01_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH7~MTG_L1_pos",0.0199166338375643,-0.0272347921829757,-0.00844210846471893,-0.0198838415044716,-0.00364597590348637
"F01_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH9~MTG_L1_pos",-0.0154945732387347,0.00624896115189411,-0.00203571646538221,0.0168177053257829,-0.0114611953492155
"F01_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH8~MTG_L1_pos",0.034011975010651,-0.0375106278000737,-0.00485117801265829,0.00726863247785334,0.0103463394905034
"F01_BCH1_1NeuNP_H200.1025_MTG_layer_1~MTG_L1_pos",0.0315591435001153,-0.033027118310381,-0.00635736319455114,-0.00992604822165771,0.00693311824637534
"F02_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH7~MTG_L1_pos",-0.0252181544505918,-0.000312947653509551,-0.00637909345920998,0.0699860377027607,-0.0353276060124702
"F02_BCH1_1NeuNP_H200.1025_MTG_layer_1~MTG_L1_pos",-0.0400646881865056,0.0072092082283562,-0.0134346765876921,-0.0376266756967131,0.0126075968130948
"F03_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH6~MTG_L1_pos",0.0216744507066473,-0.0312419177857242,-0.0052067021961666,0.0012882430694711,0.000446086709297805
"F03_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH7~MTG_L1_pos",-0.02871842707657,0.00725827601182311,-0.00287260638814111,0.0365197787868235,0.00219119174016976
"F03_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH9~MTG_L1_pos",-0.0165380720864282,0.00695485738188167,0.00258967868333053,0.0281102582708679,-0.0221850295101412
"F03_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH8~MTG_L1_pos",0.0272781416294235,-0.0350023897830375,-0.00657257042314349,-0.00603438790374415,0.00428018123988758
"F03_BCH1_1NeuNP_H200.1025_MTG_layer_1~MTG_L1_pos",0.0300285089067093,-0.0348135566158571,-0.00407477445099317,-0.000179577158830278,0.0071329030063528
"F04_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH9~MTG_L1_pos",0.0264699771563787,-0.0355607017319751,-0.00602170916321212,0.00613967779466797,0.00583369555891467
"F04_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH8~MTG_L1_pos",-0.0312941765641974,0.00733123482699961,-0.00383532311066293,-0.00621596363274348,-0.00522591138708441
"F04_BCH1_1NeuNP_H200.1025_MTG_layer_1~MTG_L1_pos",0.023184840839682,-0.0307247537516144,-0.00190428956646747,0.0115587888280529,-0.0134241159596929
"F05_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH7~MTG_L1_pos",-0.0289225533487327,-0.000564446728894014,-0.00651983041936243,-0.00012841376526306,-0.032080871348814
"F05_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH9~MTG_L1_pos",-0.0328554834189394,0.00681590598769251,-0.00301822932583528,0.0081145487237358,-0.0185529267333536
"F05_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH8~MTG_L1_pos",-0.0305323141479626,0.00506512629273994,-0.0149447297868055,0.052233190135167,0.0420683396797889
"F05_BCH1_1NeuNP_H200.1025_MTG_layer_1~MTG_L1_pos",-0.0160844072216345,-0.000941647024290567,0.000344986202527635,0.0405763396894846,-0.0362800845889926
"F06_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH7~MTG_L1_pos",0.0227704340195299,-0.0355330716655117,-0.00668200814734848,0.0134492739140206,-1.47854992319552e-05
"F06_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH9~MTG_L1_pos",-0.0341428318751091,0.00593003264876753,-0.0135828793731245,0.0309182775209463,-0.00664488036366336
"F06_BCH1_1NeuNP_H200.1025_MTG_layer_1~MTG_L1_pos",-0.025574487727733,-0.0024610681003527,-0.0126867847061753,0.0397861719473655,-0.0300038510141552
"F07_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH7~MTG_L1_pos",-0.0296873940975534,0.00355703698344498,-0.00830761965351779,0.0422620339862379,0.0391654536969933
"F07_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH9~MTG_L1_pos",-0.0257839162596756,0.0026639497178618,-0.00727042646429879,0.0321361709490322,-0.0237696105038321
"F07_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH8~MTG_L1_pos",-0.0376502734977507,0.00938653135648372,-0.00972352759774536,0.0196020430278975,-0.0047436737806126
"F07_BCH1_1NeuNP_H200.1025_MTG_layer_1~MTG_L1_pos",0.0231686091773173,-0.0191949306106267,-0.00483064281818369,-0.0189784003792576,0.000642952611310869
"F08_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH6~MTG_L1_pos",0.0226896541063071,-0.0192994452740991,0.00537949338379606,-0.0145767365385777,0.00716211875372341
"F08_BCH1_1NeuNP_H200.1025_MTG_layer_1~MTG_L1_pos",-0.0535222886092242,0.010913331441824,-0.00244711677496199,-0.0476871017410525,0.0508215277506391
"F09_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH6~MTG_L1_pos",0.0299542769308666,-0.0338591327911348,-0.00865261448236564,-0.0112549056962769,0.0111574556482262
"F09_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH7~MTG_L1_pos",0.02965819189263,-0.0348915356175332,-0.0104036744743649,-0.00542263334228946,0.00960805974492972
"F09_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH9~MTG_L1_pos",0.0317883686625401,-0.0391045589361074,-0.005367987442669,0.00720479617958393,0.00392761031531379
"F09_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH8~MTG_L1_pos",0.0299189844047909,-0.0348417305490036,-0.00470016224952087,0.00613655119877899,0.00745603109266708
"F09_BCH1_1NeuNP_H200.1025_MTG_layer_1~MTG_L1_pos",-0.0455008201625908,0.00724493374033827,-0.00552332456896866,-0.0742770816369306,-0.00145428722306873
"F10_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH6~MTG_L1_pos",-0.0276820538700185,0.00954177661178601,-0.00588677680148956,-0.0639240729918237,0.0204349241648339
"F10_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH7~MTG_L1_pos",-0.0295160639174848,-0.00334828438243236,-0.0197816607561808,0.0312973864969183,0.0269735378113021
"F10_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH9~MTG_L1_pos",-0.0225792625624808,0.0176427168819958,0.000125245181929202,-0.071189337128769,-0.0189533297761199
"F10_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH8~MTG_L1_pos",-0.0316936837307999,0.00197270744267344,-0.0148491281217502,0.0655688924577571,0.0403194176359203
"F11_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH6~MTG_L1_pos",0.0268242038574131,-0.025241390420431,-4.96854267307942e-05,-0.0194028831068131,-0.00109857760145295
"F11_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH7~MTG_L1_pos",0.0281782600306937,-0.0305911486183623,-0.00589180397441778,-0.0119642598186006,0.00570233429426488
"F11_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH9~MTG_L1_pos",-0.0342149582940675,-0.00074505236048301,-0.0156856950163159,0.0434913002095389,0.0194673516416509
"F11_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH8~MTG_L1_pos",0.0297043253356845,-0.0363107075797688,-0.00261425533312502,0.00598217833701902,0.00990278102302366
"F11_BCH1_1NeuNP_H200.1025_MTG_layer_1~MTG_L1_pos",-0.0482296087852276,0.0158217029261336,-0.00632592669121554,-0.0584570674313338,0.0273209741322606
"F12_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH6~MTG_L1_pos",-0.0293626838680085,-0.00418936504318998,-0.0195783609671383,0.0372778880191103,0.0407119775529835
"F12_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH7~MTG_L1_pos",-0.0217358545202044,0.00986811964181703,0.00512399287502498,-0.0680799806663009,-0.032426891749147
"F12_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH9~MTG_L1_pos",-0.0255757473417366,0.0100000465224187,-0.00117630197377051,0.037121951912032,-0.0067942752277494
"F12_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH8~MTG_L1_pos",0.0314357954124785,-0.0341860163214175,-0.00861155042310589,-0.0051435541287504,0.0210000672953182
"F12_BCH1_1NeuNP_H200.1025_MTG_layer_1~MTG_L1_pos",-0.041295709286095,0.00326099861248728,-0.012792133723004,0.0428088002212661,0.0499418863475743
"G01_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH9~MTG_L1_pos",0.0290939005310388,-0.035328496905496,-0.00395382003346886,-0.00849125369863101,0.00673772152317382
"G01_BCH1_1NeuNN_H200.1025_MTG_layer_1~MTG_L1_neg",0.033160045915842,0.0527580654420701,0.111821869891199,-0.0099248524095741,0.0172833649981888
"G01_BCH3_1NeuNN_H200.1030_MTG_Layer_1~MTG_L1_neg",0.0348703118957646,0.0620975103418021,0.0810040795235367,-0.0168049915509967,0.0246331533135469
"G03_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH9~MTG_L1_pos",-0.0466387991354702,0.0118713440388457,-0.00973541313139386,-0.068014598279441,0.0163965496619774
"G03_BCH3_1NeuNN_H200.1030_MTG_Layer_1~MTG_L1_neg",0.03496506885603,0.0622497258459763,0.0871945217899381,-0.00991806944085709,0.0354617324454423
"G04_BCH1_1NeuNN_H200.1025_MTG_layer_1~MTG_L1_neg",0.00899827812380018,0.0250721161270251,0.0458274231091548,0.00167394844840065,-0.0665868437224649
"G05_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH9~MTG_L1_pos",-0.0322873395373299,0.00788247325271329,-0.00991838672408988,0.0349410661987812,0.00940388834151562
"G05_BCH3_1NeuNN_H200.1030_MTG_Layer_1~MTG_L1_neg",0.02646633547701,0.0510196164630446,0.115169670475102,0.00383808842234963,0.0432747800763632
"G06_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH9~MTG_L1_pos",0.0284731165541991,-0.0269737615448961,0.000928017265274518,-0.0158022461597347,-0.000878255073945161
"G06_BCH1_1NeuNN_H200.1025_MTG_layer_1~MTG_L1_neg",0.0143780344478767,0.0284168188857788,0.041410255994989,0.0207132192679444,-0.0174175512197645
"G06_BCH3_1NeuNN_H200.1030_MTG_Layer_1~MTG_L1_neg",0.0938093102332122,0.140115787118287,-0.118187357147497,0.0144258809737736,0.00116969232449481
"G07_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH9~MTG_L1_pos",0.0328458270945422,-0.0284560547162132,-0.00135739278516818,-0.0146464216716283,0.0053480578728151
"G07_BCH3_1NeuNN_H200.1030_MTG_Layer_1~MTG_L1_neg",0.0347226007074962,0.0557626038106345,0.122282425982773,0.00569923472209722,0.03088695189254
"G08_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH9~MTG_L1_pos",-0.0228665858095022,0.000850135539634146,-0.00033948928652426,-0.0159955955790746,-0.0930690904228213
"G09_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH9~MTG_L1_pos",-0.0450479853648586,0.013630330630199,-0.00689742785753458,-0.0591896433740249,0.0239676829112205
"G10_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH9~MTG_L1_pos",-0.038628044817251,0.0167951370981617,-0.0103119964458315,-0.0679896127806172,-0.0100982731459468
"G11_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH9~MTG_L1_pos",-0.0230971665113019,0.00428173872703176,-0.00239278980870819,0.0660707276880602,-0.0290361025358156
"G12_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH9~MTG_L1_pos",0.02538253791446,-0.0322541511450315,-0.0049866084817637,-0.00090762973079807,-0.000414358594825512
"G13_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH5~MTG_L1_pos",-0.013702069345128,-0.00283731840696469,-0.00246484088795568,-0.0160072788600794,-0.047164282052916
"G13_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH6~MTG_L1_pos",0.016277698515536,-0.0289519816252853,-0.00698408738071881,-0.00933135732449294,0.0030566128880218
"G13_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH7~MTG_L1_pos",-0.00853366652556867,0.0029267900655014,0.00464683959066396,-0.0140291609458439,-0.0985371730756492
"G13_BCH1_1NeuNP_H200.1030_MTG_layer_1~MTG_L1_pos",-0.0335215351279174,0.0103480247046096,-0.00643696162828189,0.00568786412059613,-0.0194172003298143
"G13_BCH3_1NeuNP_H200.1025_MTG_Layer_1~MTG_L1_pos",0.0289669484007945,-0.0312465250509624,-0.00064965290028074,-0.0106448771667689,0.00673836688924602
"G14_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH5~MTG_L1_pos",0.0304066271797876,-0.0387562906777931,-0.0117534157494213,-0.00478343255917483,0.0167447124256462
"G14_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH7~MTG_L1_pos",-0.0262410065897656,0.00207713700340051,-0.0138084473427552,0.0507742511345988,-0.00482296043410228
"G14_BCH1_1NeuNP_H200.1030_MTG_layer_1~MTG_L1_pos",-0.036475669885968,0.0101304231555638,-0.00176027195222071,0.0741694609352805,0.022015529455982
"G14_BCH3_1NeuNP_H200.1025_MTG_Layer_1~MTG_L1_pos",0.0316029327838522,-0.0313891021114233,-0.000271455436945289,-0.00149947055858886,0.00736717647002738
"G15_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH5~MTG_L1_pos",0.0327920996558219,-0.0360078643625564,-0.00966699070711946,-0.00877496093536997,0.010111483171003
"G15_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH6~MTG_L1_pos",0.0238702351918528,-0.0364786132722267,-0.00934090036436168,0.0126254181057516,0.00109893699981351
"G15_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH7~MTG_L1_pos",0.0242349955243482,-0.03359858993577,-0.00713244684682898,0.00505929867142826,0.00358670383028186
"G15_BCH1_1NeuNP_H200.1030_MTG_layer_1~MTG_L1_pos",-0.0361117461326975,0.00771139060509357,-0.00987793264136107,0.0651495064043801,0.0503294795083972
"G15_BCH3_1NeuNP_H200.1025_MTG_Layer_1~MTG_L1_pos",0.0351312905568352,-0.0333100325479466,-0.00386164553129022,-0.0187435516436589,1.918095805888e-05
"G16_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH5~MTG_L1_pos",-0.0265112280085519,0.0127367559193317,-0.00269990182711349,0.0515053213523794,0.0053937054690493
"G16_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH7~MTG_L1_pos",0.0248821943846251,-0.0392011554328289,-0.0139751484635994,-0.0010857857037548,0.00233762844976617
"G16_BCH1_1NeuNP_H200.1030_MTG_layer_1~MTG_L1_pos",-0.0169744334518994,-0.000300946224054089,0.00293237794798883,0.0598259156179206,-0.0155902337665724
"G16_BCH3_1NeuNP_H200.1025_MTG_Layer_1~MTG_L1_pos",-0.00436937028153333,0.00782329957522613,-0.000755827340218618,-0.0311931209089344,-0.0572619223467633
"G17_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH7~MTG_L1_pos",-0.0308402711632338,0.00998784572192399,-0.0200367698751506,0.054790162292474,0.0500386932615887
"G17_BCH1_1NeuNP_H200.1030_MTG_layer_1~MTG_L1_pos",-0.022001239912394,0.00210244238936206,-0.00439738154600515,0.0748059917129813,-0.0273559793741728
"G17_BCH3_1NeuNP_H200.1025_MTG_Layer_1~MTG_L1_pos",-0.0499273054931649,0.0154333211127361,-0.0121138438230252,-0.0618586251820084,0.0243399183807219
"G18_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH5~MTG_L1_pos",-0.0332081973996271,0.00792419241727413,-0.00531989942210933,0.0416013659318378,0.00874841847631269
"G18_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH6~MTG_L1_pos",0.0217811778124206,-0.0281380238458237,-0.00450629320923299,-0.00161355712005382,0.00337508544728335
"G18_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH7~MTG_L1_pos",-0.0262535993353267,0.0158004317489329,-0.0119229959569099,0.033487245142537,0.0479657862579834
"G18_BCH1_1NeuNP_H200.1030_MTG_layer_1~MTG_L1_pos",-0.0352352733923458,0.00810266356388626,-0.00805088219761189,0.0530460337277755,0.0515006698566625
"G18_BCH3_1NeuNP_H200.1025_MTG_Layer_1~MTG_L1_pos",0.0260551105921096,-0.028218837012142,-0.00458818685636559,-0.0143383127778278,0.00425115372816084
"G19_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH5~MTG_L1_pos",0.02464119887067,-0.0314328137238615,-0.00563621136588374,-0.00581200290696094,0.00700475485591867
"G19_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH7~MTG_L1_pos",0.0289189119566881,-0.0273321559407308,-0.0126602743857209,0.00577207600645707,0.00562292495218885
"G19_BCH1_1NeuNP_H200.1030_MTG_layer_1~MTG_L1_pos",-0.0446934764025242,0.0093960912731652,-0.0081130239177291,-0.0672878750828999,-0.00266476528472515
"G19_BCH3_1NeuNP_H200.1025_MTG_Layer_1~MTG_L1_pos",-0.0211393799103392,0.000284719362278523,0.000362409170853298,0.0643912578287557,-0.0375631942584886
"G20_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH6~MTG_L1_pos",-0.0293742787759201,-0.00156900499342173,-0.019952178052148,0.0332903523935968,0.0260165713054327
"G20_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH7~MTG_L1_pos",0.0697874513432577,0.113829293320192,-0.111785220061728,0.0170631467550256,0.00856256116889326
"G20_BCH1_1NeuNP_H200.1030_MTG_layer_1~MTG_L1_pos",0.0277220266673782,-0.0371270761509258,-0.0113303020691999,0.00023290324478724,0.0151988455471959
"G20_BCH3_1NeuNP_H200.1025_MTG_Layer_1~MTG_L1_pos",-0.0479713080276602,0.0134446904074828,-0.00209088735133836,-0.0658199951270553,-0.00768393947187005
"G21_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH5~MTG_L1_pos",-0.0375580376622139,0.00570612205361623,-0.0130103276148274,0.0497610033475804,0.0312261285823074
"G21_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH6~MTG_L1_pos",-0.0343740933121991,0.00509495899254018,-0.0115220802751569,-0.0161050692001478,0.027418398940197
"G21_BCH1_1NeuNP_H200.1030_MTG_layer_1~MTG_L1_pos",-0.0304841384464188,0.000285794795965985,-0.0101951718550715,0.0076952880126383,0.0395503684624044
"G22_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH5~MTG_L1_pos",-0.0521220062645306,0.0096741270955332,-0.00956307526737767,-0.0458053307782899,0.0421518575076201
"G22_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH6~MTG_L1_pos",-0.0291406907048378,0.00403768875191174,-0.0110052820247791,0.0514547155790696,0.0397447844118457
"G22_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH7~MTG_L1_pos",0.028783589878328,-0.0316317747369068,-0.0145369782832372,0.0016937287568859,0.0143167885113552
"G22_BCH3_1NeuNP_H200.1025_MTG_Layer_1~MTG_L1_pos",0.028252454271467,-0.0333045254400679,-0.00757949202449541,-0.00555582234698317,0.00771593697596664
"G23_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH5~MTG_L1_pos",0.0246695248038718,-0.0215096971322376,-0.0131823326478813,-0.0159544880812662,0.0109900030887109
"G23_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH6~MTG_L1_pos",0.0260278717404016,-0.0321549111526355,-0.00648813317299472,0.00653942053012932,0.0130811321778596
"G23_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH7~MTG_L1_pos",0.0133784938406762,0.0436145572906584,0.0067636044660448,-0.0335877083478353,-0.00679878529590868
"G23_BCH1_1NeuNP_H200.1030_MTG_layer_1~MTG_L1_pos",0.026925866645258,-0.0356030176234107,-0.0103162976371374,-0.000977231054325206,0.0182863525634618
"G23_BCH3_1NeuNP_H200.1025_MTG_Layer_1~MTG_L1_pos",-0.0194174104317375,0.00159312317841502,-0.00604588803134588,0.0580630999074381,-0.0169261059415798
"G24_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH5~MTG_L1_pos",-0.0180266476996959,0.00415794056241642,-0.000552765244351071,-0.00835878804292809,-0.104170726479216
"G24_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH7~MTG_L1_pos",0.0322068883004923,-0.0320921100796377,0.000170453601124813,0.00350842865698445,0.00821127077914171
"G24_BCH3_1NeuNP_H200.1025_MTG_Layer_1~MTG_L1_pos",0.0306287882723749,-0.0283832093561356,-0.00327243330958185,-0.0113613963058459,0.00603221846602989
"H01_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH6~MTG_L1_pos",-0.0206708731162873,-0.00270823785853405,0.00135804971047415,-0.00370116637299486,-0.0640980587431304
"H01_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH7~MTG_L1_pos",0.0307985696657728,-0.0345211125744962,-0.0023928811530471,-0.00766531160579983,0.0172290201885074
"H01_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH9~MTG_L1_pos",0.0377435440788835,-0.0381454736158116,0.0029936227905743,0.00958812329756442,-0.00497205450494325
"H01_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH8~MTG_L1_pos",0.0290249147246903,-0.0343175597692741,-0.0059974944080641,-0.00371092964195891,0.00986727370756962
"H01_BCH1_1NeuNP_H200.1025_MTG_layer_1~MTG_L1_pos",-0.0252384070174051,0.000106319393159254,-0.00232498037844076,0.0749887915693606,-0.0240064928774353
"H02_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH6~MTG_L1_pos",0.0242019736302758,-0.0323217936444104,-0.00139158535149193,-0.0136893296086981,0.0042901246908861
"H02_1_Nuclei_NeuNP_H200_1025_MTG_layer1_BCH9~MTG_L1_pos",0.0276667587450758,-0.0348387466729898,0.00118480414117835,-0.00458475380048409,0.00440357648832895
"H02_1_Nuclei_NeuNP_H200_1030_MTG_layer1_BCH8~MTG_L1_pos",-0.0384607844088875,0.0167131269314382,-0.00120639910811263,-0.0467132188405359,0.0253292872337164
